Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,ATR
2026-03-04 22:00:00+00:00,73334.5234375,73524.5,72665.984375,72755.4453125,196395008,0.0,0.0,71379.75234375,,,72517.50653655225,71273.24283732545,67.35094659508336,1244.2636992267944,1164.2279583384125,80.03574088838195,71379.75234375,75443.49203018493,67316.01265731508,750.3415178571429
2026-03-04 23:00:00+00:00,72710.6875,72829.3203125,72336.9921875,72670.125,1046552576,0.0,0.0,71629.80546875,,,72540.9863001596,71376.71559011616,62.965319004589965,1164.2707100434345,1164.2365086794168,0.03420136401769014,71629.80546875,75331.48978822,67928.12114927999,709.1986607142857
2026-03-05 00:00:00+00:00,72729.2734375,72990.6015625,72574.9609375,72822.90625,0,0.0,0.0,71880.352734375,,,72584.35860013505,71483.84082418164,67.142879180286,1100.5177759534126,1151.492762134216,-50.9749861808034,71880.352734375,75146.7298121649,68613.97565658511,696.5239955357143
2026-03-05 01:00:00+00:00,72815.109375,73261.5859375,72462.2578125,72492.8828125,162013184,0.0,0.0,72091.450390625,,,72570.28540203735,71558.58467516818,64.307360444424,1011.7007268691668,1123.5343550812063,-111.83362821203946,72091.450390625,74887.49290305644,69295.40787819357,718.8777901785714
2026-03-05 02:00:00+00:00,72530.8984375,72858.359375,72368.5546875,72449.1015625,150396928,0.0,0.0,72289.593359375,,,72551.64173441622,71624.54888904461,62.07161029631846,927.0928453716042,1084.246053139286,-157.1532077676818,72289.593359375,74512.91381005,70066.27290869999,703.4419642857143
2026-03-05 03:00:00+00:00,72510.953125,72735.3046875,72373.5625,72513.1328125,0,0.0,0.0,72437.4265625,,,72545.71728489065,71690.36992041167,61.3749328899742,855.3473644789774,1038.4663154072243,-183.11895092824693,72437.4265625,74250.99456729979,70623.85855770021,704.5518973214286
2026-03-05 04:00:00+00:00,72502.0625,73056.2578125,72478.2578125,72823.25,0,0.0,0.0,72527.167578125,,,72588.4146256767,71774.28696334414,62.76605513011221,814.1276623325539,993.5985847922904,-179.47092245973647,72527.167578125,74220.83416102268,70833.50099522731,668.1049107142857
2026-03-05 05:00:00+00:00,72847.9296875,72887.84375,72287.265625,72287.265625,578125824,0.0,0.0,72567.8953125,,,72542.08401018797,71812.28538272606,36.69223889409884,729.7986274619179,940.8385933262159,-211.03996586429798,72567.8953125,74192.56726447736,70943.22336052264,593.7829241071429
2026-03-05 06:00:00+00:00,72412.0390625,72642.375,72066.6953125,72560.7109375,252207104,0.0,0.0,72632.92265625,,,72544.9496913129,71867.72431270931,38.532697929598335,677.2253786035872,888.1159503816903,-210.8905717781031,72632.92265625,74136.82806369933,71129.01724880066,576.9430803571429
2026-03-05 07:00:00+00:00,72560.75,72660.1171875,71833.234375,71994.4453125,0,0.0,0.0,72676.0890625,,,72460.25670995707,71877.11105343455,34.71917836835928,583.1456565225235,827.1218916098569,-243.9762350873334,72676.0890625,74041.69603254988,71310.48209245013,581.3537946428571
2026-03-05 08:00:00+00:00,72075.7265625,72374.171875,71794.0078125,72374.171875,0,0.0,0.0,72727.798046875,,,72447.01288919445,71913.93037355051,35.271000337067434,533.0825156439387,768.3140164166733,-235.23150077273465,72727.798046875,73951.31447452829,71504.28161922171,573.41796875
2026-03-05 09:00:00+00:00,72350.8984375,72844.15625,72350.8984375,72599.0,0,0.0,0.0,72783.40390625,,,72470.39552162608,71964.67627180603,36.84241471050813,505.71924982004566,715.7950630973479,-210.07581327730225,72783.40390625,73861.95968696507,71704.84812553492,574.8565848214286
2026-03-05 10:00:00+00:00,72595.625,73527.2890625,72585.34375,73390.0703125,0,0.0,0.0,72871.484375,,,72611.8839509913,72070.26101556115,52.60197420598606,541.6229354301468,680.9606375639078,-139.337702133761,72871.484375,73834.43813193134,71908.53061806866,602.0591517857143
2026-03-05 11:00:00+00:00,73415.9375,73433.3125,72822.6328125,72876.4453125,855916544,0.0,0.0,72853.050390625,,,72652.5856989157,72129.97837088995,45.42806995995177,522.6073280257551,649.2899756562772,-126.68264763052207,72853.050390625,73799.86785917792,71906.23292207207,616.0390625
2026-03-05 12:00:00+00:00,72928.21875,73047.9296875,72700.9609375,72960.703125,0,0.0,0.0,72830.544921875,,,72699.98837985175,72191.51353786107,52.35643699336111,508.47484199068276,621.1269489231584,-112.65210693247559,72830.544921875,73742.28835094938,71918.80149280062,579.5
2026-03-05 13:00:00+00:00,72925.5390625,72925.5390625,72278.421875,72484.328125,0,0.0,0.0,72792.17734375,,,72666.80987910533,72213.20350727877,48.0427239567559,453.606371826565,587.6228335038397,-134.01646167727472,72792.17734375,73693.82864065892,71890.52604684107,593.0680803571429
2026-03-05 14:00:00+00:00,72466.4453125,72711.2890625,72013.484375,72711.2890625,0,0.0,0.0,72747.925,,,72673.65283039682,72250.09873359145,48.842263578505175,423.5540968053683,554.8090861641455,-131.25498935877715,72747.925,73566.43944540867,71929.41055459133,613.22265625
2026-03-05 15:00:00+00:00,72677.2265625,72677.2265625,71200.6796875,71481.0078125,0,0.0,0.0,72636.078515625,,,72490.16898148961,72193.12903573284,41.15609841366953,297.03994575676916,503.25525808267025,-206.2153123259011,72636.078515625,73506.20254802541,71765.9544832246,664.0284598214286
2026-03-05 16:00:00+00:00,71642.875,71642.875,70829.8984375,71318.9765625,0,0.0,0.0,72544.1859375,,,72309.98553241428,72128.37700067856,40.32261517383114,181.60853173572104,438.92591281328043,-257.3173810775594,72544.1859375,73558.91874462718,71529.45313037283,687.1121651785714
2026-03-05 17:00:00+00:00,71329.6015625,71569.1171875,70663.078125,70837.2890625,0,0.0,0.0,72420.12734375,,,72083.41684473517,72032.74085710978,36.607512998656425,50.675987625392736,361.2759277757029,-310.59994015031015,72420.12734375,73625.13244567688,71215.12224182313,725.9905133928571
2026-03-05 18:00:00+00:00,70711.3203125,71032.828125,70711.3203125,70981.2734375,0,0.0,0.0,72331.41875,,,71913.85632054514,71954.85438158312,34.87833942844095,-40.99806103798619,280.8211300129651,-321.8191910509513,72331.41875,73684.59476342321,70978.24273657678,707.6696428571429
2026-03-05 19:00:00+00:00,70995.1015625,71337.2734375,70913.6484375,70952.4609375,0,0.0,0.0,72245.535546875,,,71765.9493385382,71880.60301535473,38.04656421364296,-114.65367681653879,201.72616864706436,-316.37984546360315,72245.535546875,73720.72970137447,70770.34139237554,695.0301339285714
2026-03-05 20:00:00+00:00,70945.5703125,71336.046875,70893.375,71259.5859375,0,0.0,0.0,72167.36953125,,,71688.04727684,71834.60175032845,38.41803666305044,-146.5544734884461,132.07004021996227,-278.62451370840836,72167.36953125,73678.97242413212,70655.76663836789,685.5295758928571
2026-03-05 21:00:00+00:00,71248.1171875,71542.8203125,71038.296875,71139.5390625,0,0.0,0.0,72099.70234375,,,71603.66139771078,71783.11562530413,41.73334703201866,-179.45422759334906,69.7651866573,-249.21941425064907,72099.70234375,73669.97756691737,70529.42712058264,662.50390625
2026-03-05 22:00:00+00:00,71139.7578125,71321.265625,71099.875,71246.0078125,0,0.0,0.0,72039.54765625,,,71548.6377692168,71743.3298613927,38.482374016369775,-194.69209217590105,16.8737308906598,-211.56582306656085,72039.54765625,73645.24298839229,70433.8523241077,636.8772321428571
2026-03-05 23:00:00+00:00,71221.84375,71273.109375,70790.78125,70790.78125,0,0.0,0.0,71953.430078125,,,71432.04445856807,71672.77070499325,32.369000789179395,-240.7262464251835,-34.646264572508855,-206.07998185267462,71953.430078125,73635.12928242736,70271.73087382266,636.0965401785714
2026-03-06 00:00:00+00:00,70878.65625,71030.078125,70853.5625,70928.421875,0,0.0,0.0,71858.688671875,,,71354.56406109605,71617.63375462338,22.492618801932466,-263.06969352732995,-80.33095036347308,-182.73874316385687,71858.688671875,73547.54187693435,70169.83546681565,585.9073660714286
2026-03-06 01:00:00+00:00,70938.90625,71265.875,70420.71875,71244.7890625,0,0.0,0.0,71806.56484375,71534.073125,,71337.67559977359,71590.01562928091,30.926409614787488,-252.34002950732247,-114.73276619224296,-137.6072633150795,71806.56484375,73504.05066947856,70109.07901802145,602.6556919642857
2026-03-06 02:00:00+00:00,71254.7265625,71357.8671875,71104.6875,71211.6015625,161177600,0.0,0.0,71739.109375,71594.59328125,,71318.2795940392,71561.9849576675,29.30642773032038,-243.705363628309,-140.52728567945618,-103.1780779488528,71739.109375,73417.52757021529,70060.69117978471,595.9564732142857
2026-03-06 03:00:00+00:00,71233.1953125,71254.0078125,71029.078125,71074.9140625,0,0.0,0.0,71693.1328125,71647.61640625,,71280.83874303316,71525.90563209954,31.867860165275303,-245.0668890663801,-161.43520635684098,-83.63168270953912,71693.1328125,73392.34924906083,69993.91637593917,563.2885044642857
2026-03-06 04:00:00+00:00,71085.6328125,71100.65625,70435.671875,70594.9453125,0,0.0,0.0,71604.171484375,71693.329375,,71175.31667679729,71456.94560842549,24.437302069611107,-281.62893162820546,-185.4739514111139,-96.15498021709158,71604.171484375,73339.18354799411,69869.15942075588,560.9441964285714
2026-03-06 05:00:00+00:00,70572.5390625,70632.6953125,70162.8359375,70448.7421875,0,0.0,0.0,71496.65859375,71748.92296875,,71063.53598613616,71382.26387354212,33.107728025855536,-318.7278874059557,-212.12473861008226,-106.60314879587344,71496.65859375,73238.58252953927,69754.73465796074,486.6049107142857
2026-03-06 06:00:00+00:00,70436.75,70806.734375,70275.53125,70644.921875,0,0.0,0.0,71359.401171875,71805.5821875,,70999.13381519214,71327.64594772419,39.09150447445678,-328.5121325320506,-235.40221739447594,-93.10991513757466,71359.401171875,72893.33836574682,69825.46397800317,466.47823660714283
2026-03-06 07:00:00+00:00,70616.2734375,71162.75,70495.625,71077.15625,0,0.0,0.0,71269.43671875,71861.70671875,,71011.13726670104,71309.09115530018,53.94501165399332,-297.9538885991351,-247.9125516354078,-50.041336963727304,71269.43671875,72630.00494058963,69908.86849691038,449.41294642857144
2026-03-06 08:00:00+00:00,71060.3359375,71060.3359375,70762.578125,70762.578125,0,0.0,0.0,71159.53046875,71907.2334375,,70972.89739874704,71268.60870861128,46.59430181544773,-295.71130986424396,-257.4723032811751,-38.239006583068885,71159.53046875,72278.54120301927,70040.51973448074,448.91796875
2026-03-06 09:00:00+00:00,70762.046875,70785.6171875,70353.2421875,70565.0078125,0,0.0,0.0,71063.564453125,71927.40421875,,70910.14515470904,71216.49012371416,44.267570404138944,-306.3449690051202,-267.24683642596415,-39.09813257915607,71063.564453125,72021.85873787619,70105.27016837381,449.54296875
2026-03-06 10:00:00+00:00,70566.25,70765.609375,70503.109375,70551.640625,0,0.0,0.0,70955.58203125,71917.8684375,,70854.99061167688,71167.2420126983,38.528709557362156,-312.25140102142177,-276.2477493450557,-36.003651676366076,70955.58203125,71549.57356861127,70361.59049388873,436.67354910714283
2026-03-06 11:00:00+00:00,70540.765625,70611.7109375,70198.7265625,70202.3359375,0,0.0,0.0,70891.6484375,71892.4609375,,70754.58220026505,71095.76748860953,35.86413963112571,-341.1852883444808,-289.2352571449407,-51.95003119954009,70891.6484375,71521.6827863751,70261.6140886249,430.13504464285717
2026-03-06 12:00:00+00:00,70203.9140625,70203.9140625,69682.0390625,70014.0625,1219764224,0.0,0.0,70826.402734375,71867.53890625,,70640.65609253196,71015.64119315697,31.86603156933593,-374.9851006250101,-306.3852258409546,-68.59987478405549,70826.402734375,71535.42553103593,70117.37993771408,451.5982142857143
2026-03-06 13:00:00+00:00,69998.7890625,70264.609375,69333.1171875,69358.984375,927875072,0.0,0.0,70752.4875,71832.09625,,70443.47582829627,70892.9258732935,30.095358081543097,-449.45004499722563,-334.9981896722088,-114.45185532501682,70752.4875,71718.41407356496,69786.56092643505,483.68136160714283
2026-03-06 14:00:00+00:00,68906.4375,69190.125,68341.328125,68341.328125,2065895424,0.0,0.0,70620.490234375,71772.12296875,,70120.06848932762,70703.91863267917,21.10461910047259,-583.8501433515485,-384.7685804080768,-199.08156294347168,70620.490234375,72060.13186778084,69180.84860096916,539.2784598214286
2026-03-06 15:00:00+00:00,68448.0703125,69012.078125,68333.4140625,68543.03125,0,0.0,0.0,70500.01875,71713.2459375,,69877.4473755849,70543.85290062886,19.030689460628466,-666.405525043956,-441.0959693352527,-225.30955570870333,70500.01875,72202.0337705346,68798.0037294654,527.3861607142857
2026-03-06 16:00:00+00:00,68506.578125,68773.5234375,68241.375,68470.203125,0,0.0,0.0,70360.549609375,71650.08078125,,69660.9482601103,70390.24921354525,18.85930114712403,-729.3009534349549,-498.73696615519316,-230.5639872797617,70360.549609375,72247.58226764425,68473.51695110575,547.3125
2026-03-06 17:00:00+00:00,68448.3046875,68614.46875,67760.484375,67987.828125,39723008,0.0,0.0,70202.9640625,71544.93484375,,69403.54516240102,70212.29209587524,17.486015959661458,-808.74693347422,-560.7389596189986,-248.0079738552214,70202.9640625,72327.53494356539,68078.39318143461,592.2449776785714
2026-03-06 18:00:00+00:00,68006.5078125,68451.7109375,68006.5078125,68190.609375,0,0.0,0.0,70050.194140625,71440.53078125,,69216.93965664701,70062.53782025485,23.106661050688857,-845.5981636078359,-617.7108004167661,-227.88736319106977,70050.194140625,72294.97357789637,67805.41470335363,577.8805803571429
2026-03-06 19:00:00+00:00,68248.265625,68455.5078125,68022.0,68109.4140625,0,0.0,0.0,69916.12578125,71337.68546875,,69046.55110370132,69917.86198634708,23.447653301552165,-871.310882645761,-668.430816862565,-202.88006578319596,69916.12578125,72291.17531978476,67541.07624271524,575.2840401785714
2026-03-06 20:00:00+00:00,68124.5703125,68237.4296875,67778.1484375,68145.4453125,36192256,0.0,0.0,69776.976953125,71228.66765625,,68907.9194435165,69786.57186235841,20.559595256893715,-878.6524188419135,-710.4751372584348,-168.1772815834787,69776.976953125,72227.21451361488,67326.73939263514,570.1467633928571
2026-03-06 21:00:00+00:00,68119.671875,68309.734375,67940.6015625,68278.59375,77824,0.0,0.0,69628.6671875,71119.88078125,,68811.10010605241,69674.86977996149,14.538265679880567,-863.7696739090752,-741.1340445885628,-122.63562932051241,69628.6671875,72063.85522052321,67193.4791544768,548.8616071428571
2026-03-06 22:00:00+00:00,68277.890625,68423.8984375,68234.03125,68423.8984375,0,0.0,0.0,69489.28203125,71025.2221875,,68751.53061858281,69582.20523607545,19.037374303640618,-830.6746174926375,-759.0421591693778,-71.6324583232597,69489.28203125,71861.28498951637,67117.27907298363,539.9536830357143
2026-03-06 23:00:00+00:00,68320.375,68367.515625,68105.59375,68119.6484375,0,0.0,0.0,69341.51875,70921.2459375,,68654.3179753393,69473.86769544023,18.514390558924234,-819.5497201009275,-771.1436713556878,-48.40604874523967,69341.51875,71665.32588750443,67017.71161249558,531.8058035714286
2026-03-07 00:00:00+00:00,68139.6875,68348.6796875,68127.828125,68312.25,0,0.0,0.0,69227.383984375,70832.38203125,,68601.69213297941,69387.82194022243,22.438481242451985,-786.1298072430218,-774.1408985331547,-11.988908709867133,69227.383984375,71515.94405918942,66938.82390956058,529.4151785714286
2026-03-07 01:00:00+00:00,68303.6171875,68343.921875,68186.59375,68280.625,0,0.0,0.0,69118.978125,70744.59203125,,68552.29718944413,69305.80735205782,24.341961150829988,-753.5101626136893,-770.0147513492617,16.504588735572383,69118.978125,71369.01949928072,66868.93675071927,511.15401785714283
2026-03-07 02:00:00+00:00,68252.4921875,68298.1015625,68092.2421875,68298.1015625,0,0.0,0.0,69001.637109375,70654.0959375,,68513.19016991426,69231.16247875724,25.99419864081193,-717.9723088429746,-759.6062628480043,41.63395400502975,69001.637109375,71159.497409576,66843.77680917401,488.5814732142857
2026-03-07 03:00:00+00:00,68342.4375,68513.84375,68108.3125,68133.25,0,0.0,0.0,68854.441796875,70566.90328125,,68454.7378360813,69149.83562847892,30.12641552453576,-695.097792397617,-746.704568757927,51.60677636030994,68854.441796875,70808.15364199177,66900.72995175824,451.01283482142856
2026-03-07 04:00:00+00:00,68124.7421875,68144.4765625,67890.0703125,68076.1484375,0,0.0,0.0,68720.1203125,70479.44421875,,68396.49331322264,69070.30324396197,43.755404207094735,-673.8099307393277,-732.1256411542071,58.31571041487939,68720.1203125,70481.3766498942,66958.8639751058,396.49497767857144
2026-03-07 05:00:00+00:00,68096.3046875,68111.765625,67928.09375,67998.078125,0,0.0,0.0,68591.773828125,70389.143125,,68335.19866888071,68990.87916107589,36.37372340342406,-655.6804921951843,-716.8366113624026,61.15611916721821,68591.773828125,70149.2949416356,67034.25271461441,361.13839285714283
2026-03-07 06:00:00+00:00,68005.3046875,68009.5,67716.71875,67745.171875,0,0.0,0.0,68451.450390625,70287.5815625,,68244.42531597598,68898.60454729249,33.36869722297888,-654.179231316506,-704.3051353532232,50.1259040367172,68451.450390625,69749.60582318911,67153.2949580609,344.04073660714283
2026-03-07 07:00:00+00:00,67689.0078125,67854.9375,67503.4140625,67854.9375,0,0.0,0.0,68334.08046875,70198.935,,68184.50411351814,68821.29587712267,46.323116164454625,-636.7917636045313,-690.802461003485,54.01069739895365,68334.08046875,69362.05233124759,67306.10860625243,308.15066964285717
2026-03-07 08:00:00+00:00,67827.046875,68031.46875,67752.2421875,67763.1640625,0,0.0,0.0,68221.535546875,70102.9840625,,68119.68256720765,68742.91574270617,37.399182868803,-623.2331754985207,-677.2886039024922,54.05542840397152,68221.535546875,68912.79343031236,67530.27766343765,294.9609375
2026-03-07 09:00:00+00:00,67794.2890625,68046.0234375,67743.6796875,68016.796875,0,0.0,0.0,68154.426171875,70023.43109375,,68103.85399917571,68689.12915991312,47.52166841574927,-585.2751607374084,-658.8859152694755,73.61075453206706,68154.426171875,68596.37941174938,67712.47293200063,285.59207589285717
2026-03-07 10:00:00+00:00,67999.1640625,68091.4296875,67882.578125,67882.578125,0,0.0,0.0,68131.488671875,69933.59921875,,68069.81155699483,68629.38463880845,43.317139440933346,-559.5730818136217,-639.0233485783048,79.45026676468308,68131.488671875,68580.16605145596,67682.81129229405,267.70424107142856
2026-03-07 11:00:00+00:00,67882.578125,68207.53125,67867.453125,68020.875,0,0.0,0.0,68105.380859375,69842.03671875,,68062.28285591869,68584.30985074857,43.46513470681459,-522.026994829881,-615.6240778286201,93.5970829987391,68105.380859375,68512.0269204848,67698.7347982652,265.62890625
2026-03-07 12:00:00+00:00,68015.34375,68078.625,67908.9453125,67995.0859375,0,0.0,0.0,68081.625,69734.13703125,,68051.94486846967,68540.66363495238,38.42523470911253,-488.718766482707,-590.2430155594375,101.52424907673048,68081.625,68452.46975615017,67710.78024384983,264.1869419642857
2026-03-07 13:00:00+00:00,67986.6953125,68071.1328125,67881.5234375,67923.0703125,0,0.0,0.0,68078.387109375,69635.06953125,,68032.1180137051,68494.91598143739,43.93324203379369,-462.79796773228736,-564.7540059940075,101.9560382617201,68078.387109375,68453.7829745301,67702.99124421991,254.99441964285714
2026-03-07 14:00:00+00:00,67893.1875,68054.3515625,67628.859375,68038.125,0,0.0,0.0,68070.762890625,69536.61796875,,68033.04216544278,68461.07961244203,41.11471258546467,-428.037446999253,-537.4106941950566,109.37324719580363,68070.762890625,68442.74036314669,67698.78541810332,269.02734375
2026-03-07 15:00:00+00:00,68020.1640625,68020.1640625,67798.03125,67910.8984375,0,0.0,0.0,68060.837109375,69445.149375,,68014.25082268234,68420.32545133521,38.71532331522698,-406.0746286528738,-511.14348108662006,105.06885243374626,68060.837109375,68439.01464994764,67682.65956880237,274.93917410714283
2026-03-07 16:00:00+00:00,67887.4375,67887.4375,67741.328125,67818.6875,0,0.0,0.0,68044.49921875,69347.29734375,,67984.16415765429,68375.75967716223,36.00589273578925,-391.5955195079441,-487.2338887708849,95.63836926294078,68044.49921875,68435.30837928543,67653.69005821458,272.3470982142857
2026-03-07 17:00:00+00:00,67804.7109375,67918.0234375,67781.765625,67781.765625,0,0.0,0.0,68019.6578125,69273.3125,,67953.02592186132,68331.76011774282,38.91205552105206,-378.7341958814941,-465.5339501930068,86.79975431151269,68019.6578125,68410.974841663,67628.34078333699,253.11328125
2026-03-07 18:00:00+00:00,67787.0546875,67787.0546875,67521.46875,67588.6875,0,0.0,0.0,67977.897265625,69198.70671875,,67896.97385695958,68276.71770161371,35.8375362601744,-379.7438446541346,-448.37592908523237,68.63208443109778,67977.897265625,68365.82262309163,67589.97190815836,253.91183035714286
2026-03-07 19:00:00+00:00,67571.0625,67571.0625,67016.953125,67095.625,965033984,0.0,0.0,67926.69609375,69123.8734375,,67773.68941742733,68189.22935334603,28.874697332133636,-415.5399359186995,-441.80873045192584,26.268794533226355,67926.69609375,68473.58945389725,67379.80273360274,281.63058035714283
2026-03-07 20:00:00+00:00,67087.1328125,67418.8984375,67087.1328125,67414.6171875,0,0.0,0.0,67881.814453125,69052.5403125,,67718.44753590005,68131.85067439447,42.49435005197598,-413.40313849442464,-436.1276120604256,22.72447356600094,67881.814453125,68442.63610754594,67320.99279870406,284.41517857142856
2026-03-07 21:00:00+00:00,67401.6796875,67476.7265625,67297.53125,67439.015625,0,0.0,0.0,67839.733984375,68982.27140625,,67675.4580111462,68080.52955962451,40.175097994345485,-405.07154847831407,-429.9163993440033,24.84485086568924,67839.733984375,68400.85692637916,67278.61104237083,272.1060267857143
2026-03-07 22:00:00+00:00,67452.1484375,67456.328125,67171.5625,67240.6640625,25126912,0.0,0.0,67786.862109375,68901.89296875,,67608.5666344314,68018.31730057826,38.24918475205217,-409.7506661468651,-425.8832527045757,16.132586557710567,67786.862109375,68365.14546234036,67208.57875640964,272.50167410714283
2026-03-07 23:00:00+00:00,67239.65625,67384.7421875,67209.265625,67267.703125,0,0.0,0.0,67743.584765625,68824.45625,,67556.12609451887,67962.71625053542,31.24129403847057,-406.5901560165512,-422.0246333669708,15.434477350419627,67743.584765625,68341.92249513722,67145.24703611278,263.43973214285717
2026-03-08 00:00:00+00:00,67250.1015625,67474.390625,67177.8046875,67228.4921875,0,0.0,0.0,67701.201953125,68744.1059375,,67505.72087805443,67908.32928290317,32.802133017817596,-402.60840484873916,-418.1413876633245,15.532982814585353,67701.201953125,68320.08616054656,67082.31774570343,269.7064732142857
2026-03-08 01:00:00+00:00,67197.640625,67350.0390625,67098.0703125,67296.7109375,144486400,0.0,0.0,67666.13359375,68674.22453125,,67473.56550258452,67863.02422028071,30.231060266762213,-389.45871769619407,-412.40485366989844,22.946135973704372,67666.13359375,68293.61236154164,67038.65482595835,263.41294642857144
2026-03-08 02:00:00+00:00,67299.8046875,67408.5859375,66905.828125,66956.8046875,606951424,0.0,0.0,67626.715234375,68594.7921875,,67394.06383872536,67795.89684748214,25.8053945413766,-401.83300875678833,-410.29048468727643,8.457475930488101,67626.715234375,68327.99825785666,66925.43221089336,287.20424107142856
